2025-06-03 02:43:12 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection org.postgresql.jdbc.PgConnection@b849fa6
2025-06-03 02:43:12 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2025-06-03 02:43:12 [main] WARN  org.hibernate.orm.deprecation - HHH90000025: PostgreSQLDialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2025-06-03 02:43:14 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2025-06-03 02:43:14 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2025-06-03 02:43:14 [main] INFO  o.s.d.j.r.query.QueryEnhancerFactory - Hibernate is in classpath; If applicable, HQL parser will be used.
2025-06-03 02:43:15 [main] DEBUG c.n.security.JwtAuthenticationFilter - Filter 'jwtAuthenticationFilter' configured for use
2025-06-03 02:43:15 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2025-06-03 02:43:16 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@138a8c9e, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@3467d540, org.springframework.security.web.context.SecurityContextHolderFilter@43dc6864, org.springframework.security.web.header.HeaderWriterFilter@757b8c47, org.springframework.web.filter.CorsFilter@67710b92, org.springframework.security.web.authentication.logout.LogoutFilter@1c68601b, com.notus.security.JwtAuthenticationFilter@19b89a23, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@3698f2ed, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@9eaaecf, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@56e32a23, org.springframework.security.web.session.SessionManagementFilter@154f5d37, org.springframework.security.web.access.ExceptionTranslationFilter@1b717d03, org.springframework.security.web.access.intercept.AuthorizationFilter@1cc771ae]
2025-06-03 02:43:16 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
